annotation_id,annotator,created_at,id,image,lead_time,updated_at,image_path,zone_label_path,spot_label_path,seg_exists,augmentation
124,1,2025-03-19T17:44:36.445651Z,116,/data/upload/13/bcd60df8-4c8a6e0c-e641-4dfd-abeb-dee47783b1ee.webp,2370.5820000000003,2025-03-19T17:52:53.334076Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_4c8a6e0c-e641-4dfd-abeb-dee47783b1ee.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-116-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-116-combined-spot.npy,True,True
124,1,2025-03-19T17:44:36.445651Z,116,/data/upload/13/bcd60df8-4c8a6e0c-e641-4dfd-abeb-dee47783b1ee.webp,2370.5820000000003,2025-03-19T17:52:53.334076Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_4c8a6e0c-e641-4dfd-abeb-dee47783b1ee.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-116-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-116-combined-spot.npy,True,True
125,1,2025-03-19T18:05:06.751837Z,117,/data/upload/13/f1c96a85-4d29c149-123f-42ac-bdc4-746613c415f9.webp,221.067,2025-03-19T18:08:35.362939Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_4d29c149-123f-42ac-bdc4-746613c415f9.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-117-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-117-combined-spot.npy,True,True
125,1,2025-03-19T18:05:06.751837Z,117,/data/upload/13/f1c96a85-4d29c149-123f-42ac-bdc4-746613c415f9.webp,221.067,2025-03-19T18:08:35.362939Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_4d29c149-123f-42ac-bdc4-746613c415f9.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-117-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-117-combined-spot.npy,True,True
126,1,2025-03-19T18:21:56.751478Z,118,/data/upload/13/09cdbf96-4def378f-60e5-4d66-b4a7-1bbfb52da05e.webp,987.8819999999998,2025-03-19T18:25:30.841417Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_4def378f-60e5-4d66-b4a7-1bbfb52da05e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-118-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-118-combined-spot.npy,True,True
126,1,2025-03-19T18:21:56.751478Z,118,/data/upload/13/09cdbf96-4def378f-60e5-4d66-b4a7-1bbfb52da05e.webp,987.8819999999998,2025-03-19T18:25:30.841417Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_4def378f-60e5-4d66-b4a7-1bbfb52da05e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-118-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-118-combined-spot.npy,True,True
127,1,2025-03-19T18:27:05.778485Z,119,/data/upload/13/cda05a69-4ed483f7-366d-414e-931e-7ccfbe948988.webp,623.2099999999999,2025-03-19T18:36:07.638571Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_4ed483f7-366d-414e-931e-7ccfbe948988.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-119-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-119-combined-spot.npy,True,True
127,1,2025-03-19T18:27:05.778485Z,119,/data/upload/13/cda05a69-4ed483f7-366d-414e-931e-7ccfbe948988.webp,623.2099999999999,2025-03-19T18:36:07.638571Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_4ed483f7-366d-414e-931e-7ccfbe948988.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-119-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-119-combined-spot.npy,True,True
128,1,2025-03-19T18:49:09.663986Z,120,/data/upload/13/bdc64792-4f8c7b3b-8e3f-420e-9648-eba1e8c4b4cb.webp,463.25,2025-03-19T18:56:37.178103Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_4f8c7b3b-8e3f-420e-9648-eba1e8c4b4cb.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-120-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-120-combined-spot.npy,True,True
128,1,2025-03-19T18:49:09.663986Z,120,/data/upload/13/bdc64792-4f8c7b3b-8e3f-420e-9648-eba1e8c4b4cb.webp,463.25,2025-03-19T18:56:37.178103Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_4f8c7b3b-8e3f-420e-9648-eba1e8c4b4cb.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-120-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-120-combined-spot.npy,True,True
129,1,2025-03-19T18:57:39.351921Z,121,/data/upload/13/45ada000-4fa45253-41ce-4655-9e6e-8fec26a6a482.webp,747.32,2025-03-19T19:09:09.505747Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_4fa45253-41ce-4655-9e6e-8fec26a6a482.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-121-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-121-combined-spot.npy,True,True
129,1,2025-03-19T18:57:39.351921Z,121,/data/upload/13/45ada000-4fa45253-41ce-4655-9e6e-8fec26a6a482.webp,747.32,2025-03-19T19:09:09.505747Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_4fa45253-41ce-4655-9e6e-8fec26a6a482.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-121-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-121-combined-spot.npy,True,True
130,1,2025-03-19T21:30:53.619097Z,122,/data/upload/13/73cbf52b-5acaca7b-ec8f-4e78-bf48-8b254d36d194.webp,8662.504,2025-03-19T21:33:59.812637Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_5acaca7b-ec8f-4e78-bf48-8b254d36d194.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-122-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-122-combined-spot.npy,True,True
130,1,2025-03-19T21:30:53.619097Z,122,/data/upload/13/73cbf52b-5acaca7b-ec8f-4e78-bf48-8b254d36d194.webp,8662.504,2025-03-19T21:33:59.812637Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_5acaca7b-ec8f-4e78-bf48-8b254d36d194.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-122-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-122-combined-spot.npy,True,True
131,1,2025-03-19T23:11:17.536519Z,123,/data/upload/13/3db1e9d3-5ad2f8a3-c398-4b03-a1da-f7893c9dda96.webp,274.099,2025-03-19T23:15:20.698800Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_5ad2f8a3-c398-4b03-a1da-f7893c9dda96.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-123-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-123-combined-spot.npy,True,True
131,1,2025-03-19T23:11:17.536519Z,123,/data/upload/13/3db1e9d3-5ad2f8a3-c398-4b03-a1da-f7893c9dda96.webp,274.099,2025-03-19T23:15:20.698800Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_5ad2f8a3-c398-4b03-a1da-f7893c9dda96.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-123-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-123-combined-spot.npy,True,True
132,1,2025-03-19T23:15:37.329876Z,124,/data/upload/13/d6a68279-5ad4728b-e861-4d1a-bb8e-13b7292d4e73.webp,324.741,2025-03-19T23:20:50.812301Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_5ad4728b-e861-4d1a-bb8e-13b7292d4e73.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-124-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-124-combined-spot.npy,True,True
132,1,2025-03-19T23:15:37.329876Z,124,/data/upload/13/d6a68279-5ad4728b-e861-4d1a-bb8e-13b7292d4e73.webp,324.741,2025-03-19T23:20:50.812301Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_5ad4728b-e861-4d1a-bb8e-13b7292d4e73.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-124-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-124-combined-spot.npy,True,True
133,1,2025-03-19T23:21:05.743395Z,125,/data/upload/13/0fad039f-5bdaec1c-1abb-44c1-a495-83eb6089d51c.webp,390.196,2025-03-19T23:27:27.346268Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_5bdaec1c-1abb-44c1-a495-83eb6089d51c.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-125-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-125-combined-spot.npy,True,True
133,1,2025-03-19T23:21:05.743395Z,125,/data/upload/13/0fad039f-5bdaec1c-1abb-44c1-a495-83eb6089d51c.webp,390.196,2025-03-19T23:27:27.346268Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_5bdaec1c-1abb-44c1-a495-83eb6089d51c.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-125-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-125-combined-spot.npy,True,True
134,1,2025-03-19T23:28:16.948907Z,126,/data/upload/13/c9af69c2-5ce8f87b-c4bc-4d7e-9510-829a487556a2.webp,286.082,2025-03-19T23:32:27.821043Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_5ce8f87b-c4bc-4d7e-9510-829a487556a2.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-126-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-126-combined-spot.npy,True,True
134,1,2025-03-19T23:28:16.948907Z,126,/data/upload/13/c9af69c2-5ce8f87b-c4bc-4d7e-9510-829a487556a2.webp,286.082,2025-03-19T23:32:27.821043Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_5ce8f87b-c4bc-4d7e-9510-829a487556a2.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-126-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-126-combined-spot.npy,True,True
135,1,2025-03-19T23:33:54.807513Z,127,/data/upload/13/637e80a9-5e522edf-c7a1-43c9-a657-4af06eaeb80f.webp,393.15100000000007,2025-03-19T23:39:12.160177Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_5e522edf-c7a1-43c9-a657-4af06eaeb80f.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-127-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-127-combined-spot.npy,True,True
135,1,2025-03-19T23:33:54.807513Z,127,/data/upload/13/637e80a9-5e522edf-c7a1-43c9-a657-4af06eaeb80f.webp,393.15100000000007,2025-03-19T23:39:12.160177Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_5e522edf-c7a1-43c9-a657-4af06eaeb80f.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-127-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-127-combined-spot.npy,True,True
136,1,2025-03-19T23:40:21.514396Z,128,/data/upload/13/33858bf7-5ef008cb-86d0-41ed-8d42-2bcd7d063bb0.webp,551.314,2025-03-19T23:48:36.617946Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_5ef008cb-86d0-41ed-8d42-2bcd7d063bb0.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-128-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-128-combined-spot.npy,True,True
136,1,2025-03-19T23:40:21.514396Z,128,/data/upload/13/33858bf7-5ef008cb-86d0-41ed-8d42-2bcd7d063bb0.webp,551.314,2025-03-19T23:48:36.617946Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_5ef008cb-86d0-41ed-8d42-2bcd7d063bb0.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-128-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-128-combined-spot.npy,True,True
137,1,2025-03-19T23:48:46.561714Z,129,/data/upload/13/3dfc1f74-5fe4bfb8-607a-4174-99c3-56a1097c4079.webp,438.827,2025-03-19T23:56:38.874244Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_5fe4bfb8-607a-4174-99c3-56a1097c4079.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-129-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-129-combined-spot.npy,True,True
137,1,2025-03-19T23:48:46.561714Z,129,/data/upload/13/3dfc1f74-5fe4bfb8-607a-4174-99c3-56a1097c4079.webp,438.827,2025-03-19T23:56:38.874244Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_5fe4bfb8-607a-4174-99c3-56a1097c4079.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-129-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-129-combined-spot.npy,True,True
138,1,2025-03-19T23:57:25.057148Z,130,/data/upload/13/05a889fe-06b5dbaa-42f0-4a75-b2b3-c0c56545c287.webp,316.00800000000004,2025-03-20T00:02:21.458519Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_06b5dbaa-42f0-4a75-b2b3-c0c56545c287.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-130-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-130-combined-spot.npy,True,True
138,1,2025-03-19T23:57:25.057148Z,130,/data/upload/13/05a889fe-06b5dbaa-42f0-4a75-b2b3-c0c56545c287.webp,316.00800000000004,2025-03-20T00:02:21.458519Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_06b5dbaa-42f0-4a75-b2b3-c0c56545c287.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-130-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-130-combined-spot.npy,True,True
139,1,2025-03-20T00:03:44.676991Z,131,/data/upload/13/81b24743-06e2204c-40d3-473e-872d-13e31f7002eb.webp,332.172,2025-03-20T00:08:54.638279Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_06e2204c-40d3-473e-872d-13e31f7002eb.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-131-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-131-combined-spot.npy,True,True
139,1,2025-03-20T00:03:44.676991Z,131,/data/upload/13/81b24743-06e2204c-40d3-473e-872d-13e31f7002eb.webp,332.172,2025-03-20T00:08:54.638279Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_06e2204c-40d3-473e-872d-13e31f7002eb.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-131-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-131-combined-spot.npy,True,True
140,1,2025-03-20T00:09:18.448732Z,132,/data/upload/13/242c138c-6d1bd48b-6791-48f2-b668-6405aac212b7.webp,411.393,2025-03-20T00:15:53.412009Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_6d1bd48b-6791-48f2-b668-6405aac212b7.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-132-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-132-combined-spot.npy,True,True
140,1,2025-03-20T00:09:18.448732Z,132,/data/upload/13/242c138c-6d1bd48b-6791-48f2-b668-6405aac212b7.webp,411.393,2025-03-20T00:15:53.412009Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_6d1bd48b-6791-48f2-b668-6405aac212b7.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-132-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-132-combined-spot.npy,True,True
141,1,2025-03-20T00:17:28.182206Z,133,/data/upload/13/f2e02970-6ed0a037-0c6c-4c6c-b3cc-a108dcb9afa4.webp,330.214,2025-03-20T00:22:44.813676Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_6ed0a037-0c6c-4c6c-b3cc-a108dcb9afa4.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-133-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-133-combined-spot.npy,True,True
141,1,2025-03-20T00:17:28.182206Z,133,/data/upload/13/f2e02970-6ed0a037-0c6c-4c6c-b3cc-a108dcb9afa4.webp,330.214,2025-03-20T00:22:44.813676Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_6ed0a037-0c6c-4c6c-b3cc-a108dcb9afa4.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-133-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-133-combined-spot.npy,True,True
